"Run","Run ID","metric","step","timestamp","value"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","5100","1778457324470","0.08563285827636719"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","5200","1778457365104","0.08387989044189453"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","5300","1778457406585","0.07739130973815918"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","5400","1778458636634","0.0918681812286377"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","5500","1778458677554","0.07777347087860108"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","5600","1778458718458","0.08538729667663575"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","5700","1778458759574","0.08899201393127441"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","5800","1778458800325","0.10328838348388672"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","5900","1778458841627","0.10027310371398926"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","6000","1778458882968","0.08733701705932617"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","6100","1778458922731","0.10053235054016113"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","6200","1778458963545","0.0860365867614746"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","6300","1778459004414","0.09454219818115234"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","6400","1778459046553","0.08245184898376465"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","6500","1778460277582","0.07132620334625245"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","6600","1778460318152","0.08488739013671875"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","6700","1778460359438","0.08666465759277343"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","6800","1778460401276","0.07917379856109619"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","6900","1778460441890","0.10826749801635742"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","7000","1778460482566","0.08048650741577149"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","7100","1778460523775","0.09454372406005859"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","7200","1778460564830","0.09091164588928223"
"multinerd/20000/google/flan-t5-xxl/pretrained-prefix","160104841b604d709e30275a005912ac","loss","7300","1778460606365","0.08155059814453125"
